patch_id,lat,lon,row_start,col_start,valid_fraction,risk_class,risk_label,risk_score,confidence,attn_Jun,attn_Jul,attn_Aug,attn_Sep,attn_Oct,attn_Nov
20506,16.023204807075697,80.47552981208312,5280,7488,1.0,0,Low Risk,0.2469,1.0,0.0881,0.0273,0.0385,0.0919,0.0368,0.7175
20507,16.023204807075697,80.4798417254469,5280,7536,1.0,0,Low Risk,0.3745,0.9926,0.0621,0.0817,0.0501,0.0882,0.0651,0.6528
20508,16.023204807075697,80.48415363881068,5280,7584,1.0,0,Low Risk,0.4158,0.9842,0.0574,0.1374,0.057,0.0768,0.0541,0.6174
20509,16.023204807075697,80.48846555217445,5280,7632,1.0,0,Low Risk,0.2862,0.9999,0.0585,0.0638,0.0412,0.0914,0.0502,0.695
20510,16.023204807075697,80.49277746553823,5280,7680,1.0,0,Low Risk,0.415,0.8843,0.0788,0.0423,0.0415,0.0912,0.0781,0.6681
20511,16.023204807075697,80.49708937890199,5280,7728,1.0,0,Low Risk,0.2628,1.0,0.077,0.0313,0.0361,0.0922,0.0425,0.7209
20512,16.023204807075697,80.50140129226577,5280,7776,1.0,0,Low Risk,0.2499,1.0,0.0788,0.0274,0.0359,0.0887,0.0342,0.7349
20513,16.023204807075697,80.50571320562955,5280,7824,1.0,0,Low Risk,0.3257,0.9998,0.0721,0.0436,0.037,0.0853,0.0483,0.7137
20514,16.023204807075697,80.51002511899331,5280,7872,1.0,0,Low Risk,0.462,0.9275,0.0678,0.102,0.0514,0.0777,0.0522,0.6489
20515,16.023204807075697,80.51433703235709,5280,7920,1.0,0,Low Risk,0.257,1.0,0.0612,0.0585,0.0393,0.0862,0.0344,0.7204
20516,16.023204807075697,80.51864894572087,5280,7968,1.0,0,Low Risk,0.2379,1.0,0.0444,0.0576,0.0349,0.0817,0.032,0.7495
20517,16.023204807075697,80.52296085908463,5280,8016,1.0,0,Low Risk,0.232,1.0,0.0378,0.0853,0.0277,0.0802,0.0304,0.7386
20518,16.023204807075697,80.52727277244841,5280,8064,1.0,0,Low Risk,0.2661,1.0,0.035,0.1536,0.038,0.0793,0.0328,0.6612
20519,16.023204807075697,80.53158468581219,5280,8112,1.0,0,Low Risk,0.3758,0.9981,0.0523,0.2102,0.0698,0.0771,0.0408,0.5498
20520,16.023204807075697,80.53589659917596,5280,8160,1.0,0,Low Risk,0.2938,0.9999,0.0381,0.2106,0.0535,0.0739,0.0311,0.5928
20521,16.023204807075697,80.54020851253973,5280,8208,1.0,0,Low Risk,0.4313,0.9765,0.0576,0.1929,0.063,0.0763,0.0486,0.5616
20522,16.023204807075697,80.54452042590351,5280,8256,1.0,0,Low Risk,0.4805,0.7296,0.0782,0.0992,0.0551,0.0776,0.0638,0.6259
20523,16.023204807075697,80.54883233926728,5280,8304,1.0,0,Low Risk,0.3605,0.9979,0.0965,0.0333,0.0418,0.0847,0.0638,0.68
20524,16.023204807075697,80.55314425263106,5280,8352,1.0,0,Low Risk,0.3473,0.9983,0.0943,0.0324,0.041,0.0862,0.0647,0.6814
20525,16.023204807075697,80.55745616599482,5280,8400,1.0,1,Medium Risk,0.4968,0.9963,0.1092,0.0379,0.0475,0.0804,0.1131,0.612
20526,16.023204807075697,80.5617680793586,5280,8448,1.0,0,Low Risk,0.3573,0.9959,0.0921,0.0322,0.0393,0.0883,0.0664,0.6817
20527,16.023204807075697,80.56607999272238,5280,8496,1.0,0,Low Risk,0.2913,0.9999,0.0967,0.0261,0.0428,0.0914,0.0472,0.6957
20528,16.023204807075697,80.57039190608614,5280,8544,1.0,0,Low Risk,0.2794,1.0,0.0904,0.0279,0.0405,0.0909,0.0481,0.7023
20529,16.023204807075697,80.57470381944992,5280,8592,1.0,0,Low Risk,0.2837,1.0,0.0882,0.0286,0.0392,0.0877,0.044,0.7123
20530,16.023204807075697,80.5790157328137,5280,8640,1.0,0,Low Risk,0.317,0.9998,0.0904,0.0254,0.0391,0.0853,0.053,0.7067
20531,16.023204807075697,80.58332764617747,5280,8688,1.0,0,Low Risk,0.2635,1.0,0.0872,0.0261,0.0395,0.0822,0.0347,0.7303
20532,16.023204807075697,80.58763955954124,5280,8736,1.0,0,Low Risk,0.2561,1.0,0.0905,0.0241,0.0414,0.0806,0.0345,0.7288
20533,16.023204807075697,80.59195147290502,5280,8784,1.0,0,Low Risk,0.2629,1.0,0.0868,0.0235,0.0397,0.0766,0.0316,0.7418
20534,16.023204807075697,80.59626338626879,5280,8832,1.0,0,Low Risk,0.2683,1.0,0.0819,0.0258,0.0383,0.0791,0.0348,0.7402
20535,16.018892893711925,79.80287132733443,5328,0,1.0,0,Low Risk,0.386,0.9817,0.0748,0.036,0.0182,0.1307,0.0845,0.6559
20536,16.018892893711925,79.80718324069821,5328,48,1.0,0,Low Risk,0.3021,0.9999,0.0844,0.0329,0.017,0.1601,0.0606,0.6451
20537,16.018892893711925,79.81149515406197,5328,96,1.0,0,Low Risk,0.3027,0.9998,0.088,0.0379,0.022,0.1346,0.0715,0.6461
20538,16.018892893711925,79.81580706742575,5328,144,1.0,0,Low Risk,0.4128,0.9832,0.0454,0.122,0.1113,0.1539,0.1188,0.4487
20539,16.018892893711925,79.82011898078953,5328,192,1.0,0,Low Risk,0.4261,0.9422,0.0315,0.13,0.1151,0.1648,0.099,0.4596
20540,16.018892893711925,79.8244308941533,5328,240,1.0,0,Low Risk,0.2906,1.0,0.0268,0.1417,0.1004,0.1612,0.0778,0.492
20541,16.018892893711925,79.82874280751707,5328,288,1.0,0,Low Risk,0.392,0.9948,0.0653,0.1097,0.091,0.1569,0.109,0.4681
20542,16.018892893711925,79.83305472088085,5328,336,1.0,0,Low Risk,0.4392,0.8665,0.0575,0.1351,0.1165,0.1445,0.0961,0.4504
20543,16.018892893711925,79.83736663424462,5328,384,1.0,1,Medium Risk,0.5331,0.9906,0.0967,0.0933,0.0516,0.1673,0.0541,0.5369
20544,16.018892893711925,79.8416785476084,5328,432,1.0,1,Medium Risk,0.4836,0.9339,0.0807,0.1468,0.0753,0.1364,0.0624,0.4985
20545,16.018892893711925,79.84599046097216,5328,480,1.0,0,Low Risk,0.3526,0.9989,0.0353,0.1548,0.1577,0.1085,0.0955,0.4481
20546,16.018892893711925,79.85030237433594,5328,528,1.0,0,Low Risk,0.3358,0.9995,0.0158,0.087,0.1485,0.1353,0.1484,0.4651
20547,16.018892893711925,79.85461428769972,5328,576,1.0,0,Low Risk,0.4233,0.9582,0.0535,0.0735,0.0969,0.1656,0.1522,0.4582
20548,16.018892893711925,79.85892620106348,5328,624,1.0,0,Low Risk,0.3235,0.9998,0.0176,0.055,0.1003,0.1784,0.1944,0.4542
20549,16.018892893711925,79.86323811442726,5328,672,1.0,0,Low Risk,0.4185,0.9798,0.0344,0.0892,0.1175,0.1578,0.198,0.4031
20550,16.018892893711925,79.86755002779104,5328,720,1.0,0,Low Risk,0.414,0.9887,0.039,0.1182,0.1222,0.1536,0.2028,0.3641
20551,16.018892893711925,79.8718619411548,5328,768,1.0,0,Low Risk,0.396,0.997,0.0304,0.1192,0.1421,0.1523,0.2064,0.3495
20552,16.018892893711925,79.87617385451858,5328,816,1.0,0,Low Risk,0.3974,0.9909,0.0296,0.067,0.1295,0.1115,0.1533,0.509
20553,16.018892893711925,79.88048576788236,5328,864,1.0,0,Low Risk,0.4538,0.7435,0.0603,0.0534,0.1101,0.0714,0.1535,0.5513
20554,16.018892893711925,79.88479768124613,5328,912,1.0,1,Medium Risk,0.4873,0.9729,0.1008,0.0687,0.1581,0.0936,0.1759,0.4028
20555,16.018892893711925,79.8891095946099,5328,960,1.0,1,Medium Risk,0.5126,0.9931,0.1028,0.0649,0.1508,0.1073,0.1832,0.391
20556,16.018892893711925,79.89342150797368,5328,1008,1.0,0,Low Risk,0.4559,0.6701,0.0538,0.1193,0.1158,0.1186,0.131,0.4614
20557,16.018892893711925,79.89773342133745,5328,1056,1.0,0,Low Risk,0.3666,0.9986,0.0275,0.1192,0.1377,0.1276,0.158,0.43
20558,16.018892893711925,79.90204533470123,5328,1104,1.0,0,Low Risk,0.3961,0.9886,0.0354,0.0854,0.0915,0.1018,0.1793,0.5066
20559,16.018892893711925,79.90635724806499,5328,1152,1.0,0,Low Risk,0.4367,0.9255,0.0581,0.0775,0.1775,0.1148,0.1977,0.3745
20560,16.018892893711925,79.91066916142877,5328,1200,1.0,0,Low Risk,0.4113,0.9825,0.0605,0.0761,0.1606,0.102,0.1628,0.438
20561,16.018892893711925,79.91498107479255,5328,1248,1.0,0,Low Risk,0.4561,0.6322,0.0875,0.0617,0.1482,0.0982,0.1371,0.4674
20562,16.018892893711925,79.91929298815631,5328,1296,1.0,0,Low Risk,0.3702,0.9982,0.0623,0.0844,0.1158,0.1222,0.1822,0.4331
20563,16.018892893711925,79.9236049015201,5328,1344,1.0,1,Medium Risk,0.4739,0.8907,0.0825,0.0585,0.1741,0.1139,0.1887,0.3822
20564,16.018892893711925,79.92791681488387,5328,1392,1.0,1,Medium Risk,0.5348,0.9996,0.1049,0.0433,0.1685,0.0972,0.2297,0.3564
20565,16.018892893711925,79.93222872824764,5328,1440,1.0,1,Medium Risk,0.4936,0.9857,0.1304,0.0581,0.1005,0.1551,0.1233,0.4327
20566,16.018892893711925,79.93654064161142,5328,1488,1.0,1,Medium Risk,0.4698,0.8291,0.1225,0.0674,0.0927,0.155,0.1426,0.4197
20567,16.018892893711925,79.9408525549752,5328,1536,1.0,1,Medium Risk,0.4982,0.9986,0.1582,0.0741,0.0834,0.1949,0.2242,0.2651
20568,16.018892893711925,79.94516446833896,5328,1584,1.0,1,Medium Risk,0.523,0.9994,0.1353,0.1005,0.0787,0.1675,0.1181,0.3999
20569,16.018892893711925,79.94947638170274,5328,1632,1.0,1,Medium Risk,0.4965,0.9919,0.1181,0.0889,0.1122,0.1556,0.1657,0.3596
20570,16.018892893711925,79.95378829506652,5328,1680,1.0,1,Medium Risk,0.479,0.8764,0.0876,0.0583,0.0995,0.1386,0.1424,0.4736
20571,16.018892893711925,79.95810020843028,5328,1728,1.0,1,Medium Risk,0.476,0.9178,0.0863,0.0865,0.1251,0.0869,0.129,0.4863
20572,16.018892893711925,79.96241212179406,5328,1776,1.0,1,Medium Risk,0.4963,0.9953,0.1363,0.0483,0.1571,0.1162,0.1387,0.4034
20573,16.018892893711925,79.96672403515782,5328,1824,1.0,0,Low Risk,0.4522,0.7226,0.0964,0.0202,0.1549,0.0769,0.2162,0.4354
20574,16.018892893711925,79.9710359485216,5328,1872,1.0,1,Medium Risk,0.4813,0.9612,0.1114,0.0274,0.1448,0.1053,0.2247,0.3864
20575,16.018892893711925,79.97534786188538,5328,1920,1.0,1,Medium Risk,0.4868,0.981,0.1171,0.0264,0.1877,0.1053,0.1714,0.392
20576,16.018892893711925,79.97965977524915,5328,1968,1.0,0,Low Risk,0.3614,0.9988,0.0484,0.0881,0.1052,0.1188,0.178,0.4615
20577,16.018892893711925,79.98397168861293,5328,2016,1.0,1,Medium Risk,0.4728,0.6838,0.0707,0.026,0.1033,0.0697,0.093,0.6374
20578,16.018892893711925,79.9882836019767,5328,2064,1.0,1,Medium Risk,0.5028,0.9977,0.1146,0.0389,0.1822,0.1074,0.1581,0.3988
20579,16.018892893711925,79.99259551534047,5328,2112,1.0,0,Low Risk,0.4202,0.9823,0.0646,0.1423,0.1589,0.1226,0.1761,0.3354
20580,16.018892893711925,79.99690742870425,5328,2160,1.0,1,Medium Risk,0.4655,0.5181,0.059,0.1145,0.1553,0.0993,0.1332,0.4387
20581,16.018892893711925,80.00121934206803,5328,2208,1.0,0,Low Risk,0.3546,0.9985,0.0583,0.0952,0.1316,0.1091,0.1256,0.4803
20582,16.018892893711925,80.00553125543179,5328,2256,1.0,0,Low Risk,0.3143,0.9999,0.0417,0.1227,0.1444,0.1143,0.147,0.4299
20583,16.018892893711925,80.00984316879557,5328,2304,1.0,0,Low Risk,0.37,0.9949,0.066,0.0878,0.1282,0.0818,0.0874,0.5487
20584,16.018892893711925,80.01415508215935,5328,2352,1.0,0,Low Risk,0.3501,0.9975,0.0624,0.1159,0.1213,0.0935,0.079,0.5277
20585,16.018892893711925,80.01846699552311,5328,2400,1.0,0,Low Risk,0.3179,0.9994,0.0505,0.103,0.1092,0.1023,0.088,0.547
20586,16.018892893711925,80.02277890888689,5328,2448,1.0,0,Low Risk,0.3685,0.9878,0.0566,0.0409,0.0785,0.0806,0.0749,0.6685
20587,16.018892893711925,80.02709082225066,5328,2496,1.0,0,Low Risk,0.3223,0.9992,0.0597,0.0734,0.1308,0.0585,0.1009,0.5768
20588,16.018892893711925,80.03140273561444,5328,2544,1.0,0,Low Risk,0.4239,0.7913,0.0801,0.0636,0.1438,0.0764,0.101,0.5352
20589,16.018892893711925,80.03571464897821,5328,2592,1.0,0,Low Risk,0.435,0.748,0.0685,0.0887,0.17,0.0805,0.1128,0.4795
20590,16.018892893711925,80.04002656234198,5328,2640,1.0,0,Low Risk,0.2877,0.9999,0.0541,0.1148,0.1392,0.0758,0.108,0.5082
20591,16.018892893711925,80.04433847570576,5328,2688,1.0,0,Low Risk,0.3193,0.9996,0.0515,0.1281,0.1138,0.0854,0.0943,0.5269
20592,16.018892893711925,80.04865038906954,5328,2736,1.0,0,Low Risk,0.3033,0.9999,0.0503,0.1397,0.1011,0.0994,0.0914,0.5182
20593,16.018892893711925,80.0529623024333,5328,2784,1.0,0,Low Risk,0.3173,0.9992,0.0496,0.0947,0.1215,0.0843,0.0621,0.5878
20594,16.018892893711925,80.05727421579708,5328,2832,1.0,1,Medium Risk,0.4646,0.8144,0.0627,0.0668,0.158,0.0914,0.0873,0.5337
20595,16.018892893711925,80.06158612916086,5328,2880,1.0,1,Medium Risk,0.519,0.9935,0.0835,0.0492,0.1715,0.1005,0.0987,0.4966
20596,16.018892893711925,80.06589804252462,5328,2928,1.0,1,Medium Risk,0.5044,0.9698,0.0792,0.0365,0.1498,0.0827,0.0945,0.5573
20597,16.018892893711925,80.0702099558884,5328,2976,1.0,1,Medium Risk,0.4681,0.7985,0.0821,0.031,0.1464,0.0925,0.0801,0.5679
20598,16.018892893711925,80.07452186925218,5328,3024,1.0,1,Medium Risk,0.4659,0.6416,0.1315,0.0299,0.165,0.0815,0.0999,0.4921
20599,16.018892893711925,80.07883378261594,5328,3072,1.0,1,Medium Risk,0.5724,0.9911,0.1117,0.025,0.1567,0.0943,0.1594,0.4529
20600,16.018892893711925,80.08314569597972,5328,3120,1.0,2,High Risk,0.6054,0.6572,0.1135,0.0248,0.15,0.0848,0.1516,0.4753
20601,16.018892893711925,80.08745760934349,5328,3168,1.0,1,Medium Risk,0.5448,0.9867,0.1154,0.0283,0.1446,0.0661,0.1279,0.5177
20602,16.018892893711925,80.09176952270727,5328,3216,1.0,0,Low Risk,0.4294,0.8016,0.1097,0.0277,0.1519,0.0597,0.1697,0.4813
20603,16.018892893711925,80.09608143607105,5328,3264,1.0,2,High Risk,0.6004,0.6523,0.1075,0.0271,0.1259,0.0616,0.102,0.5758
20604,16.018892893711925,80.10039334943481,5328,3312,1.0,2,High Risk,0.6281,0.8805,0.1213,0.0326,0.1339,0.0677,0.1296,0.515
20605,16.018892893711925,80.10470526279859,5328,3360,1.0,2,High Risk,0.6402,0.9385,0.1182,0.0315,0.1305,0.0656,0.1028,0.5512
20606,16.018892893711925,80.10901717616237,5328,3408,1.0,2,High Risk,0.6291,0.8476,0.1049,0.0281,0.1203,0.0629,0.0795,0.6042
20607,16.018892893711925,80.11332908952613,5328,3456,1.0,2,High Risk,0.6534,0.934,0.0958,0.0257,0.1296,0.0707,0.0761,0.602
20608,16.018892893711925,80.11764100288991,5328,3504,1.0,2,High Risk,0.6471,0.8984,0.0934,0.0256,0.1261,0.066,0.0697,0.6192
20609,16.018892893711925,80.12195291625369,5328,3552,1.0,1,Medium Risk,0.5134,0.9613,0.0973,0.0215,0.1244,0.0693,0.0895,0.5981
20610,16.018892893711925,80.12626482961745,5328,3600,1.0,1,Medium Risk,0.4641,0.7494,0.0897,0.022,0.1115,0.0638,0.0842,0.6287
20611,16.018892893711925,80.13057674298123,5328,3648,1.0,1,Medium Risk,0.5146,0.9593,0.0931,0.0231,0.1036,0.0657,0.0955,0.619
20612,16.018892893711925,80.13488865634501,5328,3696,1.0,2,High Risk,0.6114,0.745,0.1019,0.0189,0.0995,0.0693,0.0798,0.6306
20613,16.018892893711925,80.13920056970878,5328,3744,1.0,2,High Risk,0.5919,0.6033,0.0895,0.0218,0.117,0.0585,0.0797,0.6335
20614,16.018892893711925,80.14351248307256,5328,3792,1.0,1,Medium Risk,0.4576,0.6923,0.0835,0.0246,0.1187,0.0759,0.0748,0.6226
20615,16.018892893711925,80.14782439643632,5328,3840,1.0,0,Low Risk,0.4202,0.8525,0.0796,0.019,0.0932,0.0775,0.0767,0.6541
20616,16.018892893711925,80.1521363098001,5328,3888,1.0,1,Medium Risk,0.4728,0.8593,0.0928,0.0201,0.111,0.0772,0.0788,0.6203
20617,16.018892893711925,80.15644822316388,5328,3936,1.0,1,Medium Risk,0.5695,0.5465,0.0786,0.0188,0.116,0.0657,0.096,0.6249
20618,16.018892893711925,80.16076013652764,5328,3984,1.0,2,High Risk,0.6183,0.7057,0.0791,0.0232,0.1187,0.058,0.0907,0.6303
20619,16.018892893711925,80.16507204989142,5328,4032,1.0,2,High Risk,0.6276,0.7479,0.0835,0.0212,0.088,0.0676,0.0698,0.6699
20620,16.018892893711925,80.1693839632552,5328,4080,1.0,2,High Risk,0.5856,0.5702,0.0892,0.0184,0.0483,0.0885,0.0541,0.7015
20621,16.018892893711925,80.17369587661896,5328,4128,1.0,1,Medium Risk,0.5544,0.4727,0.0883,0.0164,0.0459,0.0842,0.0654,0.6998
20622,16.018892893711925,80.17800778998274,5328,4176,1.0,2,High Risk,0.6657,0.9393,0.0995,0.0191,0.0799,0.0841,0.0546,0.6629
20623,16.018892893711925,80.18231970334652,5328,4224,1.0,2,High Risk,0.6806,0.9559,0.0905,0.0241,0.137,0.0533,0.0717,0.6233
20624,16.018892893711925,80.18663161671029,5328,4272,1.0,2,High Risk,0.7018,0.9737,0.0934,0.0257,0.1389,0.0507,0.0693,0.6221
20625,16.018892893711925,80.19094353007407,5328,4320,1.0,2,High Risk,0.5905,0.6457,0.0931,0.0206,0.0958,0.0426,0.0615,0.6865
20626,16.018892893711925,80.19525544343784,5328,4368,1.0,2,High Risk,0.6162,0.8114,0.0942,0.0165,0.0757,0.0755,0.0573,0.6808
20627,16.018892893711925,80.19956735680161,5328,4416,1.0,2,High Risk,0.6574,0.9276,0.0984,0.017,0.0709,0.0979,0.058,0.6578
20628,16.018892893711925,80.20387927016539,5328,4464,1.0,2,High Risk,0.6968,0.9692,0.1003,0.021,0.1101,0.0695,0.0572,0.6419
20629,16.018892893711925,80.20819118352915,5328,4512,1.0,1,Medium Risk,0.5695,0.5108,0.0858,0.0191,0.0879,0.0538,0.0767,0.6766
20630,16.018892893711925,80.21250309689293,5328,4560,1.0,1,Medium Risk,0.5157,0.7969,0.0659,0.0298,0.1102,0.049,0.1077,0.6376
20631,16.018892893711925,80.21681501025671,5328,4608,1.0,1,Medium Risk,0.5052,0.8038,0.0764,0.0275,0.1176,0.057,0.1144,0.6071
20632,16.018892893711925,80.22112692362047,5328,4656,1.0,1,Medium Risk,0.5466,0.6501,0.0753,0.02,0.1204,0.0814,0.0958,0.607
20633,16.018892893711925,80.22543883698425,5328,4704,1.0,1,Medium Risk,0.5721,0.4903,0.0633,0.0227,0.1283,0.0687,0.0918,0.6253
20634,16.018892893711925,80.22975075034803,5328,4752,1.0,1,Medium Risk,0.5353,0.7141,0.0509,0.0392,0.1201,0.0554,0.1012,0.6332
20635,16.018892893711925,80.2340626637118,5328,4800,1.0,2,High Risk,0.6193,0.749,0.0699,0.0297,0.125,0.0427,0.1067,0.6259
20636,16.018892893711925,80.23837457707558,5328,4848,1.0,2,High Risk,0.6689,0.9204,0.0615,0.0339,0.1028,0.0394,0.0941,0.6683
20637,16.018892893711925,80.24268649043935,5328,4896,1.0,1,Medium Risk,0.5427,0.7104,0.0396,0.081,0.1139,0.0389,0.0939,0.6327
20638,16.018892893711925,80.24699840380312,5328,4944,1.0,2,High Risk,0.6706,0.9569,0.0375,0.066,0.1007,0.0542,0.0935,0.6483
20639,16.018892893711925,80.2513103171669,5328,4992,1.0,2,High Risk,0.7131,0.9921,0.0515,0.0392,0.1411,0.0468,0.0874,0.634
20640,16.018892893711925,80.25562223053066,5328,5040,1.0,2,High Risk,0.7235,0.9937,0.0615,0.0336,0.0759,0.0431,0.0962,0.6896
20641,16.018892893711925,80.25993414389444,5328,5088,1.0,2,High Risk,0.7665,0.9977,0.1049,0.03,0.0524,0.0306,0.1051,0.677
20642,16.018892893711925,80.26424605725822,5328,5136,1.0,2,High Risk,0.7736,0.999,0.115,0.0228,0.0726,0.0612,0.0669,0.6616
20643,16.018892893711925,80.26855797062198,5328,5184,1.0,2,High Risk,0.7573,0.9987,0.0989,0.0305,0.1174,0.0437,0.0685,0.641
20644,16.018892893711925,80.27286988398576,5328,5232,1.0,2,High Risk,0.7109,0.9874,0.0986,0.0279,0.0592,0.0232,0.0947,0.6964
20645,16.018892893711925,80.27718179734954,5328,5280,1.0,2,High Risk,0.7231,0.9899,0.1019,0.0274,0.0448,0.0228,0.0916,0.7116
20646,16.018892893711925,80.2814937107133,5328,5328,1.0,2,High Risk,0.7459,0.9964,0.1051,0.0245,0.0461,0.0283,0.1135,0.6824
20647,16.018892893711925,80.28580562407708,5328,5376,1.0,2,High Risk,0.7513,0.9961,0.1128,0.0238,0.0479,0.0252,0.1003,0.69
20648,16.018892893711925,80.29011753744086,5328,5424,1.0,2,High Risk,0.7536,0.9965,0.103,0.0242,0.0438,0.0276,0.1083,0.6931
20649,16.018892893711925,80.29442945080463,5328,5472,1.0,2,High Risk,0.7893,0.9991,0.098,0.0216,0.0411,0.0336,0.1211,0.6847
20650,16.018892893711925,80.29874136416841,5328,5520,1.0,2,High Risk,0.7876,0.9994,0.0994,0.0212,0.0424,0.0316,0.1138,0.6915
20651,16.018892893711925,80.30305327753219,5328,5568,1.0,2,High Risk,0.8129,1.0,0.1003,0.0206,0.0417,0.0363,0.113,0.6881
20652,16.018892893711925,80.30736519089595,5328,5616,1.0,2,High Risk,0.763,0.9996,0.0923,0.0241,0.0429,0.0282,0.1114,0.7011
20653,16.018892893711925,80.31167710425973,5328,5664,1.0,1,Medium Risk,0.6218,0.6106,0.0679,0.047,0.0393,0.0299,0.1185,0.6974
20654,16.018892893711925,80.3159890176235,5328,5712,1.0,2,High Risk,0.7277,0.9969,0.1215,0.0263,0.0533,0.0273,0.1078,0.6638
20655,16.018892893711925,80.32030093098727,5328,5760,1.0,2,High Risk,0.7834,0.9999,0.1218,0.0227,0.056,0.029,0.1089,0.6615
20656,16.018892893711925,80.32461284435105,5328,5808,1.0,2,High Risk,0.6771,0.9787,0.0857,0.0414,0.0426,0.0321,0.1118,0.6864
20657,16.018892893711925,80.32892475771482,5328,5856,1.0,2,High Risk,0.6852,0.9841,0.0461,0.0694,0.0359,0.0298,0.1097,0.7091
20658,16.018892893711925,80.3332366710786,5328,5904,1.0,2,High Risk,0.6761,0.9797,0.0522,0.0755,0.041,0.0303,0.1144,0.6866
20659,16.018892893711925,80.33754858444237,5328,5952,1.0,2,High Risk,0.6112,0.562,0.0571,0.0608,0.0397,0.0273,0.0991,0.7161
20660,16.018892893711925,80.34186049780614,5328,6000,1.0,2,High Risk,0.8134,0.9999,0.1199,0.024,0.051,0.0303,0.0971,0.6777
20661,16.018892893711925,80.34617241116992,5328,6048,1.0,2,High Risk,0.8009,0.9999,0.1148,0.0234,0.0528,0.0295,0.1161,0.6635
20662,16.018892893711925,80.3504843245337,5328,6096,1.0,2,High Risk,0.7218,0.9973,0.0796,0.0336,0.0428,0.0255,0.1142,0.7044
20663,16.018892893711925,80.35479623789746,5328,6144,1.0,2,High Risk,0.6543,0.9311,0.0714,0.0561,0.0455,0.0238,0.1031,0.7001
20664,16.018892893711925,80.35910815126124,5328,6192,1.0,2,High Risk,0.7269,0.9975,0.0746,0.0569,0.0461,0.0252,0.12,0.6771
20665,16.018892893711925,80.36342006462502,5328,6240,1.0,2,High Risk,0.7919,0.9999,0.1035,0.0253,0.0443,0.0278,0.1174,0.6816
20666,16.018892893711925,80.36773197798878,5328,6288,1.0,2,High Risk,0.7704,0.9998,0.1103,0.0274,0.0461,0.0287,0.1131,0.6744
20667,16.018892893711925,80.37204389135256,5328,6336,1.0,2,High Risk,0.8059,0.9999,0.1192,0.0248,0.0521,0.0302,0.113,0.6607
20668,16.018892893711925,80.37635580471633,5328,6384,1.0,2,High Risk,0.8268,0.9999,0.1209,0.0272,0.0545,0.0311,0.1116,0.6547
20669,16.018892893711925,80.3806677180801,5328,6432,1.0,2,High Risk,0.795,0.9997,0.0929,0.0339,0.0459,0.0287,0.1205,0.6781
20670,16.018892893711925,80.38497963144388,5328,6480,1.0,2,High Risk,0.6486,0.9419,0.0633,0.0527,0.0417,0.0247,0.0825,0.735
20671,16.018892893711925,80.38929154480765,5328,6528,1.0,2,High Risk,0.7596,0.9995,0.1034,0.0308,0.0471,0.0292,0.113,0.6764
20672,16.018892893711925,80.39360345817143,5328,6576,1.0,2,High Risk,0.7291,0.9979,0.119,0.0266,0.0501,0.0241,0.0884,0.6918
20673,16.018892893711925,80.3979153715352,5328,6624,1.0,2,High Risk,0.7849,0.9997,0.1059,0.0328,0.0449,0.0266,0.105,0.6848
20674,16.018892893711925,80.40222728489897,5328,6672,1.0,2,High Risk,0.7876,0.9998,0.1196,0.0304,0.0507,0.0278,0.111,0.6605
20675,16.018892893711925,80.40653919826275,5328,6720,1.0,1,Medium Risk,0.5078,0.9345,0.107,0.0316,0.0482,0.0633,0.0678,0.6821
20676,16.018892893711925,80.41085111162653,5328,6768,1.0,0,Low Risk,0.2553,1.0,0.0853,0.0271,0.0412,0.091,0.0418,0.7136
20677,16.018892893711925,80.41516302499029,5328,6816,1.0,0,Low Risk,0.2344,1.0,0.0838,0.0273,0.0423,0.0877,0.0339,0.7251
20678,16.018892893711925,80.41947493835407,5328,6864,1.0,0,Low Risk,0.2427,1.0,0.0878,0.0274,0.0411,0.0896,0.0382,0.7158
20679,16.018892893711925,80.42378685171785,5328,6912,1.0,0,Low Risk,0.4299,0.8038,0.0902,0.0382,0.0473,0.0933,0.0814,0.6496
20680,16.018892893711925,80.42809876508161,5328,6960,1.0,1,Medium Risk,0.4966,0.7651,0.0712,0.0989,0.0549,0.0691,0.0648,0.6412
20681,16.018892893711925,80.4324106784454,5328,7008,1.0,0,Low Risk,0.2782,1.0,0.0449,0.087,0.0429,0.0887,0.0449,0.6916
20682,16.018892893711925,80.43672259180916,5328,7056,1.0,0,Low Risk,0.2363,1.0,0.0876,0.0263,0.0434,0.0817,0.0318,0.7292
20683,16.018892893711925,80.44103450517294,5328,7104,1.0,0,Low Risk,0.2276,1.0,0.0884,0.0267,0.0441,0.0829,0.0308,0.7271
20684,16.018892893711925,80.44534641853672,5328,7152,1.0,0,Low Risk,0.2286,1.0,0.0877,0.0269,0.0425,0.084,0.0314,0.7275
20685,16.018892893711925,80.44965833190048,5328,7200,1.0,0,Low Risk,0.226,1.0,0.0803,0.0287,0.037,0.0878,0.0324,0.7339
20686,16.018892893711925,80.45397024526426,5328,7248,1.0,0,Low Risk,0.2277,1.0,0.0715,0.0343,0.0393,0.0855,0.0339,0.7354
20687,16.018892893711925,80.45828215862804,5328,7296,1.0,0,Low Risk,0.2348,1.0,0.0758,0.0293,0.0357,0.0863,0.0355,0.7375
